"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bangladesh","BGD","Population ages 15-19, male (% of male population)","SP.POP.1519.MA.5Y","9.92480850558332","9.82090340793336","9.75092986149623","9.69604428836985","9.63132280448366","9.54914563702829","9.43905937202759","9.31812265580416","9.21492681523846","9.17443098013487","9.22216037625784","9.03125903601921","8.93571255241971","8.94713528699453","9.04030629480579","9.19378886814974","9.60169200387794","10.0127155533593","10.3900429138166","10.704537489832","10.9459320754393","11.0640080069898","11.1307169653095","11.1541162816527","11.1442413892281","11.1107598099688","11.0323486230751","10.9353957292427","10.8395801557616","10.7751132746264","10.7584862554572","10.73627335526","10.7614325799045","10.817190703041","10.8769117884224","10.9255333453829","10.9649854646652","10.9960912858644","11.0158084817533","11.0215387731839","11.0112954039575","10.9599829637361","10.9026885390031","10.8438393600675","10.7845677109478","10.7236002047357","10.601903012021","10.4931014588014","10.4092963852508","10.353779037814","10.3214311480323","10.2639314175309","10.210176823873","10.1633979123381","10.1208066228887","10.0759258502549","9.9931691761949","9.90469928502206","9.80986633012524","9.702716345366","9.57888475096322",
"Bangladesh","BGD","Women who were first married by age 15 (% of women ages 20-24)","SP.M15.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2","","","46.8","","","38.2","","","","37.2","","","32.3","","","","29.1","","","22.4","","","","19.3","15.5","",
"Bangladesh","BGD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","287.786","283.316","278.847","274.735","270.623","266.512","262.4","258.288","257.081","255.873","254.666","253.458","252.251","246.681","241.111","235.542","229.972","224.403","221.984","219.566","217.147","214.729","212.31","210.265","208.22","206.176","204.131","202.086","200.248","198.409","196.571","194.732","192.894","190.703","188.513","186.322","184.132","181.942","179.861","177.781","175.701","173.621","171.541","169.974","168.407","166.841","165.274","163.707","162.277","160.847","159.417","157.988","156.558","154.386","152.214","150.041","147.869","145.697","151.411","149.24","",
"Bangladesh","BGD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.27","2.36","2.42","2.47","2.51","2.69","2.87","3.09","3.27","3.59","3.96","4.32","4.3","4.25","3.59","3.91","4.29","5","3.38","3.71","4.06","4.43","4.39","4.38","4.35","4.37","4.29","4.22","5.3",
"Bangladesh","BGD","Unemployment with advanced education, male (% of male labor force with advanced education)","SL.UEM.ADVN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75","","","","3.05999994277954","","","4.84999990463257","","","6.94000005722046","7.94000005722046","","","",
"Bangladesh","BGD","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.83","57.81","57.8","57.81","57.84","57.88","57.81","57.76","57.72","57.68","57.65","57.59","57.55","57.52","57.49","57.45","57.34","57.22","57.11","57.01","56.92","56.85","56.79","56.73","56.69","56.64","56.6","58.86","59.01","59.12","55.73",
"Bangladesh","BGD","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.24","25.37","25.55","25.77","26.02","26.31","26.53","26.79","27.08","27.37","27.65","27.85","28.07","28.29","28.51","28.72","28.83","29.39","29.96","30.53","31.1","31.68","32.26","32.84","33.43","34.01","34.59","37.95","38.25","38.48","",
"Bangladesh","BGD","Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1294449227","","","60.6","","","","","","","35.27098","","","","","","","",
"Bangladesh","BGD","Child employment in manufacturing, male (% of male economically active children ages 7-14)","SL.MNF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.56","","","","","","","","","","27.58","","","","","","","",
"Bangladesh","BGD","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3099985122681","65.2199983596802","65.1100006103515","65.0299997329712","64.8600006103516","64.6899995803833","64.4899997711182","64.2000017166138","63.8999996185303","63.4800004959107","62.9900007247925","62.5900001525879","62.0899982452392","61.5299978256225","60.8000001907349","59.9599990844727","58.6799993515014","57.3900003433228","56.1700010299683","54.8100004196168","54.5899982452393","54.3399987220764","54.1100015640259","53.7599992752076","53.2599983215332","52.5499982833862","50.930000782013","50.0199980735779","48.9799983501434","",
"Bangladesh","BGD","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.08","","","","43.51","","","40.93","","","38.04","35.3","","","",
"Bangladesh","BGD","Average transaction cost of sending remittances to a specific country (%)","SI.RMT.COST.IB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97212029428158","4.3598106546517","4.78","4.49439600812243","4.16416685385258","4.12393539401428","4.4219646602869","4.92761209607124","4.117079","4.570925",
"Bangladesh","BGD","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","38.8","","34.2","","","43.2","","","43.5","","","","35","","","","","34.2","","","","","25.1","","","","","19.2","","","","","","14.3","","","","",
"Bangladesh","BGD","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4559834","1.84567583","2.30798459","2.56999373","2.70856214","2.57635736","2.84802365","3.27479649","3.37193561","3.64859819","4.37441969","4.77990294","4.80208063","5.26288414","5.66212702","5.79152346","5.67689943","6.24578524","7.11578894","","",
"Bangladesh","BGD","Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.NOP2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Prevalence of wasting, weight for height, female (% of children under 5)","SH.STA.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4","","","11.6","","","","13.5","","","16.5","","","","15.3","","18","13.6","","","","7.6","9.2","",
"Bangladesh","BGD","Prevalence of overweight, weight for height (% of children under 5)","SH.STA.OWGH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","0.6","0.3","0.2","0.4","0.2","0.2","0.3","2.4","0.2","0.6","0.9","0.9","1","1","0.9","1","0.8","1.1","","","","1.9","","2.6","1.6","","","","2.2","2.4","",
"Bangladesh","BGD","People with basic handwashing facilities including soap and water, rural (% of rural population)","SH.STA.HYGN.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.49612523","11.49612523","11.49612523","11.49612523","11.49612523","15.34558426","19.19504329","23.04450233","26.89396136","30.74342039","34.59287942","38.44233845","42.29179748","46.14125652","49.99071555","53.84017458",
"Bangladesh","BGD","Risk of catastrophic expenditure for surgical care (% of people at risk)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6","79.1","76.5","78.7","74.9","71.5","73","73.9","68.5","70.2","69.5","68.4","65.9","64.3","65.9","60.5","56.6","55.3",
"Bangladesh","BGD","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","3","6","13","53","65","68","69","74","78","79","69","72","71","71","74","77","75","76","81","88","83","89","92","93","88","93","88","91","94","97","97","97","97","97","",
"Bangladesh","BGD","People using safely managed drinking water services, urban (% of urban population)","SH.H2O.SMDW.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.13992507","42.15221082","42.16449657","42.17678232","42.18906807","42.20135382","42.21363957","42.22592532","42.23821107","42.25049682","42.26278257","42.27506832","43.43964607","44.60489338","45.77081023","46.93739663","48.10465259","49.27257809","50.44117315","51.61043776","52.78037192",
"Bangladesh","BGD","Probability of dying among adolescents ages 15-19 years (per 1,000)","SH.DYN.1519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9","14.2","9.9","9.8","9.7","9.5","8.9","7.9","6.8","5.8","5.2","4.9","5","5.1","5.3","5.5","5.6","5.7","5.5","5.3","5.1","4.9","4.9","5.1","5.5","6","6.3","6.5","6.5","6.5","",
"Bangladesh","BGD","Prevalence of anemia among children (% of children ages 6-59 months)","SH.ANM.CHLD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6","55.2","53.9","52.7","51.7","50.6","49.6","48.6","47.7","46.8","46.1","45.4","44.9","44.4","44","43.8","43.5","43.3","43.1","43.1","",
"Bangladesh","BGD","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)","SG.DMK.SRCR.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3","","",
"Bangladesh","BGD","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","0.425940006971359","","0.54026997089386","","0.697420001029968","","0.708019971847534","0.833750009536743","0.673659980297089","0.953100025653839","0.923030018806458","0.881940007209778","1.66224002838135","1.76810002326965","1.86377000808716","2.00540995597839","1.95930004119873","1.60818004608154","1.19931995868683","1.19553995132446","1.36846995353699","","","","","","","","","3.70026993751526","3.70686006546021","4.59010982513428","4.14111995697021","4.17330980300903","3.78947997093201","4.39797019958496","5.22810983657837","5.62738990783691","6.31145000457764","8.1187801361084","","11.1970701217651","11.5566701889038","","11.7429800033569","","14.6811504364014","14.9103298187256","16.9832897186279","20.0184707641602","",
"Bangladesh","BGD","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.8508605957031","34.0833587646484","","","29.8001098632813","29.3109493255615","","","","","","","","","","",
"Bangladesh","BGD","Progression to secondary school, female (%)","SE.SEC.PROG.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Secondary education, pupils","SE.SEC.ENRL","","","","","","","","","","","","","","2265469","","","2183413","2238186","","2349920","2659208","2407888","","2959437","3111267","3125219","3136454","3272858","3340120","3406520","3592995","","","","","","","","9133579","9912318","10329065","10690742","11024326","11051234","10354760","10109395","10250862","10444714","10036889","10907065","11334055","11542964","12187154","13314077","","14566771","15787818","15314757","15869820","15710974","",
"Bangladesh","BGD","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","31.9686393737793","","","7.54470014572144","","","","8.88809967041016","10.0639200210571","","","18.7996692657471","","18.5766201019287","24.3757801055908","26.0681800842285","27.2720909118652","28.263219833374","20.9825706481934","21.279899597168","19.3444900512695","","","","","","","","","","","","","","","","","","5.45842981338501","","","","","","","","","","","","",
"Bangladesh","BGD","Persistence to last grade of primary, total (% of cohort)","SE.PRM.PRSL.ZS","","","","","","","","","","","","","","","","","21.0300407409668","","","","20.504020690918","","","","","","","","46.677848815918","","","","","","","","","","","","","","","","","","","","66.6008605957031","66.2009582519531","","","","","","","","","","","",
"Bangladesh","BGD","Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","","","","","","","","","","","","","","","","","115.56478","119.61999","","","","114.44432","","","","","","","","107.71563","","","","","","","","","","","","","","","","122.50648","123.64872","106.01014","107.68433","111.65011","115.74175","130.46604","","125.7713","","116.77142","103.9233","100.97673","105.53788","","",
"Bangladesh","BGD","Primary school starting age (years)","SE.PRM.AGES","","","","","","","","","","","5","5","5","5","5","5","5","5","5","5","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",
"Bangladesh","BGD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","17.9716300964355","","","","","","","","","","25.8389797210693","","","","","","","","","","40.8233489990234","","","","","","43.7408485412598","","","","55.1194381713867","54.2360382080078","57.7890014648438","57.8609313964844","62.2529907226563","69.8972091674805","70.0857009887695","71.1819381713867","71.9483871459961","",
"Bangladesh","BGD","Coverage of social safety net programs in 3rd quintile (% of population)","per_sa_allsa.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6063188065215","","","","","14.59810632","","","","","","41.8842858194341","","","","",
"Bangladesh","BGD","Adequacy of social protection and labor programs (% of total welfare of beneficiary households)","per_allsp.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6741619783617","","","","","9.12026690009982","","","","","","6.09967943235474","","","","",
"Bangladesh","BGD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","-0.840906615995765","10.0399226067437","5.70444354275005","7.07628151550278","8.33293131362959","21.1431820523845","23.5284822468067","23.0995397210434","16.2948905366178","21.5202936429301","22.7760645678478","22.6253771914959","22.1958957938635","22.3461680861847","23.0244117898875","22.5604059246532","21.9940038300746","20.901202135505","22.4171600592845","22.1461544905179","23.1387940832004","24.397478698652","25.8340547261519","26.6599568153793","27.7974576904575","28.4222904329444","30.7491764310818","30.164596698861","31.5774006681766","32.3626785019222","35.3385044712444","36.3174346160884","37.3825328689718","38.9761185689537","38.7814710218957","38.0572359176733","40.5958968437059","39.7459359148747","37.7792925787848","36.7337698577498","37.1161882683899","35.2334339904689","33.2689455674295","35.7292266769907","36.555546513877",
"Bangladesh","BGD","GNI: linked series (current LCU)","NY.GNP.MKTP.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1209192868412.86","1286856897414.9","1395426704340.93","1467132931555.38","1590142186534.38","1789836804442.08","1948870000000","2118490000000","2334271000000","2540615000000","2772169000000","3001783000000","3268229000000","3623620000000","3998771000000","4460021000000","5095444660200","5850751999999.98","6770717000000","7609729999999.98","8621422000000.02","9883422999999.98","11445060389300","12953522718700","14332238000000","16142043000000","18326749000000","20607165000000","23531076000000","26629479000000","28707630064050.6",
